subject_id,subject_index,session,group_name,label,wesad_label_id,window_start_s,window_end_s,window_start_ms,window_end_ms,window_start_index_700hz,window_end_index_700hz,window_duration_s,stride_s,subject_pkl_path
S14,3,stress,stress,1,2,2154.195714285714,2174.195714285714,2154196,2174196,1507937,1521937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2164.195714285714,2184.195714285714,2164196,2184196,1514937,1528937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2174.195714285714,2194.195714285714,2174196,2194196,1521937,1535937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2184.195714285714,2204.195714285714,2184196,2204196,1528937,1542937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2194.195714285714,2214.195714285714,2194196,2214196,1535937,1549937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2204.195714285714,2224.195714285714,2204196,2224196,1542937,1556937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2214.195714285714,2234.195714285714,2214196,2234196,1549937,1563937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2224.195714285714,2244.195714285714,2224196,2244196,1556937,1570937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2234.195714285714,2254.195714285714,2234196,2254196,1563937,1577937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2244.195714285714,2264.195714285714,2244196,2264196,1570937,1584937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2254.195714285714,2274.195714285714,2254196,2274196,1577937,1591937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2264.195714285714,2284.195714285714,2264196,2284196,1584937,1598937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2274.195714285714,2294.195714285714,2274196,2294196,1591937,1605937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2284.195714285714,2304.195714285714,2284196,2304196,1598937,1612937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2294.195714285714,2314.195714285714,2294196,2314196,1605937,1619937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2304.195714285714,2324.195714285714,2304196,2324196,1612937,1626937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2314.195714285714,2334.195714285714,2314196,2334196,1619937,1633937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2324.195714285714,2344.195714285714,2324196,2344196,1626937,1640937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2334.195714285714,2354.195714285714,2334196,2354196,1633937,1647937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2344.195714285714,2364.195714285714,2344196,2364196,1640937,1654937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2354.195714285714,2374.195714285714,2354196,2374196,1647937,1661937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2364.195714285714,2384.195714285714,2364196,2384196,1654937,1668937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2374.195714285714,2394.195714285714,2374196,2394196,1661937,1675937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2384.195714285714,2404.195714285714,2384196,2404196,1668937,1682937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2394.195714285714,2414.195714285714,2394196,2414196,1675937,1689937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2404.195714285714,2424.195714285714,2404196,2424196,1682937,1696937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2414.195714285714,2434.195714285714,2414196,2434196,1689937,1703937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2424.195714285714,2444.195714285714,2424196,2444196,1696937,1710937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2434.195714285714,2454.195714285714,2434196,2454196,1703937,1717937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2444.195714285714,2464.195714285714,2444196,2464196,1710937,1724937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2454.195714285714,2474.195714285714,2454196,2474196,1717937,1731937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2464.195714285714,2484.195714285714,2464196,2484196,1724937,1738937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2474.195714285714,2494.195714285714,2474196,2494196,1731937,1745937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2484.195714285714,2504.195714285714,2484196,2504196,1738937,1752937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2494.195714285714,2514.195714285714,2494196,2514196,1745937,1759937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2504.195714285714,2524.195714285714,2504196,2524196,1752937,1766937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2514.195714285714,2534.195714285714,2514196,2534196,1759937,1773937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2524.195714285714,2544.195714285714,2524196,2544196,1766937,1780937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2534.195714285714,2554.195714285714,2534196,2554196,1773937,1787937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2544.195714285714,2564.195714285714,2544196,2564196,1780937,1794937,20.0,10.0,WESAD\S14\S14.pkl
S14,3,stress,stress,1,2,2554.195714285714,2574.195714285714,2554196,2574196,1787937,1801937,20.0,10.0,WESAD\S14\S14.pkl
S15,4,baseline,calm,0,1,110.23,130.23,110230,130230,77161,91161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,120.23,140.23,120230,140230,84161,98161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,130.23,150.23,130230,150230,91161,105161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,140.23,160.23,140230,160230,98161,112161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,150.23,170.23,150230,170230,105161,119161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,160.23,180.23,160230,180230,112161,126161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,170.23,190.23,170230,190230,119161,133161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,180.23,200.23,180230,200230,126161,140161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,190.23,210.23,190230,210230,133161,147161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,200.23,220.23,200230,220230,140161,154161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,210.23,230.23,210230,230230,147161,161161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,220.23,240.23,220230,240230,154161,168161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,230.23,250.23,230230,250230,161161,175161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,240.23,260.23,240230,260230,168161,182161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,250.23,270.23,250230,270230,175161,189161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,260.23,280.23,260230,280230,182161,196161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,270.23,290.23,270230,290230,189161,203161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,280.23,300.23,280230,300230,196161,210161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,290.23,310.23,290230,310230,203161,217161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,300.23,320.23,300230,320230,210161,224161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,310.23,330.23,310230,330230,217161,231161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,320.23,340.23,320230,340230,224161,238161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,330.23,350.23,330230,350230,231161,245161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,340.23,360.23,340230,360230,238161,252161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,350.23,370.23,350230,370230,245161,259161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,360.23,380.23,360230,380230,252161,266161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,370.23,390.23,370230,390230,259161,273161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,380.23,400.23,380230,400230,266161,280161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,390.23,410.23,390230,410230,273161,287161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,400.23,420.23,400230,420230,280161,294161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,410.23,430.23,410230,430230,287161,301161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,420.23,440.23,420230,440230,294161,308161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,430.23,450.23,430230,450230,301161,315161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,440.23,460.23,440230,460230,308161,322161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,450.23,470.23,450230,470230,315161,329161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,460.23,480.23,460230,480230,322161,336161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,470.23,490.23,470230,490230,329161,343161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,480.23,500.23,480230,500230,336161,350161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,490.23,510.23,490230,510230,343161,357161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,500.23,520.23,500230,520230,350161,364161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,510.23,530.23,510230,530230,357161,371161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,520.23,540.23,520230,540230,364161,378161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,530.23,550.23,530230,550230,371161,385161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,540.23,560.23,540230,560230,378161,392161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,550.23,570.23,550230,570230,385161,399161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,560.23,580.23,560230,580230,392161,406161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,570.23,590.23,570230,590230,399161,413161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,580.23,600.23,580230,600230,406161,420161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,590.23,610.23,590230,610230,413161,427161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,600.23,620.23,600230,620230,420161,434161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,610.23,630.23,610230,630230,427161,441161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,620.23,640.23,620230,640230,434161,448161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,630.23,650.23,630230,650230,441161,455161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,640.23,660.23,640230,660230,448161,462161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,650.23,670.23,650230,670230,455161,469161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,660.23,680.23,660230,680230,462161,476161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,670.23,690.23,670230,690230,469161,483161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,680.23,700.23,680230,700230,476161,490161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,690.23,710.23,690230,710230,483161,497161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,700.23,720.23,700230,720230,490161,504161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,710.23,730.23,710230,730230,497161,511161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,720.23,740.23,720230,740230,504161,518161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,730.23,750.23,730230,750230,511161,525161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,740.23,760.23,740230,760230,518161,532161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,750.23,770.23,750230,770230,525161,539161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,760.23,780.23,760230,780230,532161,546161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,770.23,790.23,770230,790230,539161,553161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,780.23,800.23,780230,800230,546161,560161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,790.23,810.23,790230,810230,553161,567161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,800.23,820.23,800230,820230,560161,574161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,810.23,830.23,810230,830230,567161,581161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,820.23,840.23,820230,840230,574161,588161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,830.23,850.23,830230,850230,581161,595161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,840.23,860.23,840230,860230,588161,602161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,850.23,870.23,850230,870230,595161,609161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,860.23,880.23,860230,880230,602161,616161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,870.23,890.23,870230,890230,609161,623161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,880.23,900.23,880230,900230,616161,630161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,890.23,910.23,890230,910230,623161,637161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,900.23,920.23,900230,920230,630161,644161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,910.23,930.23,910230,930230,637161,651161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,920.23,940.23,920230,940230,644161,658161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,930.23,950.23,930230,950230,651161,665161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,940.23,960.23,940230,960230,658161,672161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,950.23,970.23,950230,970230,665161,679161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,960.23,980.23,960230,980230,672161,686161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,970.23,990.23,970230,990230,679161,693161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,980.23,1000.23,980230,1000230,686161,700161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,990.23,1010.23,990230,1010230,693161,707161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1000.23,1020.23,1000230,1020230,700161,714161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1010.23,1030.23,1010230,1030230,707161,721161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1020.23,1040.23,1020230,1040230,714161,728161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1030.23,1050.23,1030230,1050230,721161,735161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1040.23,1060.23,1040230,1060230,728161,742161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1050.23,1070.23,1050230,1070230,735161,749161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1060.23,1080.23,1060230,1080230,742161,756161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1070.23,1090.23,1070230,1090230,749161,763161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1080.23,1100.23,1080230,1100230,756161,770161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1090.23,1110.23,1090230,1110230,763161,777161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1100.23,1120.23,1100230,1120230,770161,784161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1110.23,1130.23,1110230,1130230,777161,791161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1120.23,1140.23,1120230,1140230,784161,798161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1130.23,1150.23,1130230,1150230,791161,805161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1140.23,1160.23,1140230,1160230,798161,812161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1150.23,1170.23,1150230,1170230,805161,819161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1160.23,1180.23,1160230,1180230,812161,826161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1170.23,1190.23,1170230,1190230,819161,833161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1180.23,1200.23,1180230,1200230,826161,840161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1190.23,1210.23,1190230,1210230,833161,847161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1200.23,1220.23,1200230,1220230,840161,854161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1210.23,1230.23,1210230,1230230,847161,861161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1220.23,1240.23,1220230,1240230,854161,868161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1230.23,1250.23,1230230,1250230,861161,875161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1240.23,1260.23,1240230,1260230,868161,882161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1250.23,1270.23,1250230,1270230,875161,889161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,baseline,calm,0,1,1260.23,1280.23,1260230,1280230,882161,896161,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3099.23,3119.23,3099230,3119230,2169461,2183461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3109.23,3129.23,3109230,3129230,2176461,2190461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3119.23,3139.23,3119230,3139230,2183461,2197461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3129.23,3149.23,3129230,3149230,2190461,2204461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3139.23,3159.23,3139230,3159230,2197461,2211461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3149.23,3169.23,3149230,3169230,2204461,2218461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3159.23,3179.23,3159230,3179230,2211461,2225461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3169.23,3189.23,3169230,3189230,2218461,2232461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3179.23,3199.23,3179230,3199230,2225461,2239461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3189.23,3209.23,3189230,3209230,2232461,2246461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3199.23,3219.23,3199230,3219230,2239461,2253461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3209.23,3229.23,3209230,3229230,2246461,2260461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3219.23,3239.23,3219230,3239230,2253461,2267461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3229.23,3249.23,3229230,3249230,2260461,2274461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3239.23,3259.23,3239230,3259230,2267461,2281461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3249.23,3269.23,3249230,3269230,2274461,2288461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3259.23,3279.23,3259230,3279230,2281461,2295461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3269.23,3289.23,3269230,3289230,2288461,2302461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3279.23,3299.23,3279230,3299230,2295461,2309461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3289.23,3309.23,3289230,3309230,2302461,2316461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3299.23,3319.23,3299230,3319230,2309461,2323461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3309.23,3329.23,3309230,3329230,2316461,2330461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3319.23,3339.23,3319230,3339230,2323461,2337461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3329.23,3349.23,3329230,3349230,2330461,2344461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3339.23,3359.23,3339230,3359230,2337461,2351461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3349.23,3369.23,3349230,3369230,2344461,2358461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3359.23,3379.23,3359230,3379230,2351461,2365461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3369.23,3389.23,3369230,3389230,2358461,2372461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3379.23,3399.23,3379230,3399230,2365461,2379461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3389.23,3409.23,3389230,3409230,2372461,2386461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3399.23,3419.23,3399230,3419230,2379461,2393461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3409.23,3429.23,3409230,3429230,2386461,2400461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3419.23,3439.23,3419230,3439230,2393461,2407461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3429.23,3449.23,3429230,3449230,2400461,2414461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3439.23,3459.23,3439230,3459230,2407461,2421461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3449.23,3469.23,3449230,3469230,2414461,2428461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3459.23,3479.23,3459230,3479230,2421461,2435461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3469.23,3489.23,3469230,3489230,2428461,2442461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3479.23,3499.23,3479230,3499230,2435461,2449461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3489.23,3509.23,3489230,3509230,2442461,2456461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3499.23,3519.23,3499230,3519230,2449461,2463461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3509.23,3529.23,3509230,3529230,2456461,2470461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3519.23,3539.23,3519230,3539230,2463461,2477461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3529.23,3549.23,3529230,3549230,2470461,2484461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3539.23,3559.23,3539230,3559230,2477461,2491461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3549.23,3569.23,3549230,3569230,2484461,2498461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3559.23,3579.23,3559230,3579230,2491461,2505461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3569.23,3589.23,3569230,3589230,2498461,2512461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3579.23,3599.23,3579230,3599230,2505461,2519461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3589.23,3609.23,3589230,3609230,2512461,2526461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3599.23,3619.23,3599230,3619230,2519461,2533461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3609.23,3629.23,3609230,3629230,2526461,2540461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3619.23,3639.23,3619230,3639230,2533461,2547461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3629.23,3649.23,3629230,3649230,2540461,2554461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3639.23,3659.23,3639230,3659230,2547461,2561461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3649.23,3669.23,3649230,3669230,2554461,2568461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3659.23,3679.23,3659230,3679230,2561461,2575461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3669.23,3689.23,3669230,3689230,2568461,2582461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3679.23,3699.23,3679230,3699230,2575461,2589461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3689.23,3709.23,3689230,3709230,2582461,2596461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3699.23,3719.23,3699230,3719230,2589461,2603461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3709.23,3729.23,3709230,3729230,2596461,2610461,20.0,10.0,WESAD\S15\S15.pkl
S15,4,stress,stress,1,2,3719.23,3739.23,3719230,3739230,2603461,2617461,20.0,10.0,WESAD\S15\S15.pkl
