dataset,fold_subject,subject_id,session,group_name,label,window_start_ms,window_end_ms,panel,signal,key,time_s,value
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.039999961853027,0.0
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.079999923706055,-0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.119999885559082,-0.020925285294651985
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.15999984741211,-0.025575553998351097
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.199999809265137,0.006974940188229084
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.239999771118164,-0.055800918489694595
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.279999732971191,-0.06277631968259811
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.319999694824219,-0.016275480389595032
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.359999656677246,0.01860015094280243
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.399999618530273,-0.06510099023580551
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.4399995803833,-0.004650269169360399
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.479999542236328,-0.004650269169360399
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.520000457763672,-0.116252101957798
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.5600004196167,-0.04650083929300308
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.600000381469727,0.04185057058930397
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.640000343322754,-0.03720076382160187
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.680000305175781,-0.051151107996702194
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.720000267028809,0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.760000228881836,-0.06742612272500992
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.800000190734863,-0.016275480389595032
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.84000015258789,-0.06277631968259811
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.880000114440918,0.027900224551558495
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.920000076293945,0.0023251345846801996
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,9.960000038146973,-0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.0,-0.08602673560380936
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.039999961853027,0.027900224551558495
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.079999923706055,-0.1139269694685936
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.119999885559082,0.07440106570720673
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.15999984741211,-0.055800918489694595
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.199999809265137,0.0
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.239999771118164,-0.027900688350200653
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.279999732971191,-0.03487563133239746
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.319999694824219,0.0
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.359999656677246,-0.09067653864622116
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.399999618530273,0.058126050978899
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.4399995803833,-0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.479999542236328,0.051150646060705185
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.520000457763672,0.04417570307850838
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.5600004196167,-0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.600000381469727,-0.004650269169360399
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.640000343322754,-0.058126050978899
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.680000305175781,0.04417570307850838
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.720000267028809,-0.05347577854990959
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.760000228881836,0.032550495117902756
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.800000190734863,0.0023251345846801996
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.84000015258789,-0.027900688350200653
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.880000114440918,0.01162520982325077
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.920000076293945,-0.020925285294651985
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,10.960000038146973,0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.0,-0.06510099023580551
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.039999961853027,0.032550495117902756
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.079999923706055,-0.01162520982325077
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.119999885559082,0.0
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.15999984741211,0.020925285294651985
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.199999809265137,-0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.239999771118164,-0.09532681107521057
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.279999732971191,-0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.319999694824219,0.03720076382160187
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.359999656677246,-0.025575553998351097
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.399999618530273,0.03720076382160187
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.4399995803833,-0.1092771589756012
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.479999542236328,0.006974940188229084
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.520000457763672,-0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.5600004196167,0.01162520982325077
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.600000381469727,0.032550495117902756
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.640000343322754,0.058126050978899
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.680000305175781,0.0023251345846801996
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.720000267028809,0.027900224551558495
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.760000228881836,-0.06742612272500992
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.800000190734863,-0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.84000015258789,0.006974940188229084
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.880000114440918,0.0023251345846801996
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.920000076293945,-0.04882597550749779
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,11.960000038146973,0.06045117974281311
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.0,-0.06510099023580551
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.039999961853027,0.025575553998351097
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.079999923706055,-0.06510099023580551
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.119999885559082,-0.01860015094280243
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.15999984741211,-0.004650269169360399
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.199999809265137,0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.239999771118164,-0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.279999732971191,0.04417570307850838
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.319999694824219,0.0023251345846801996
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.359999656677246,-0.03487563133239746
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.399999618530273,0.01860015094280243
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.4399995803833,0.04185057058930397
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.479999542236328,-0.027900688350200653
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.520000457763672,0.004649805836379528
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.5600004196167,-0.03720076382160187
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.600000381469727,-0.0023251345846801996
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.640000343322754,0.006974940188229084
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.680000305175781,0.01162520982325077
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.720000267028809,-0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.760000228881836,0.039525434374809265
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.800000190734863,-0.0069754039868712425
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.84000015258789,0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.880000114440918,0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.920000076293945,-0.032550495117902756
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,12.960000038146973,0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.0,-0.032550495117902756
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.039999961853027,-0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.079999923706055,-0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.119999885559082,-0.0023251345846801996
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.15999984741211,0.016275016590952873
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.199999809265137,0.05347577854990959
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.239999771118164,-0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.279999732971191,0.025575553998351097
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.319999694824219,-0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.359999656677246,-0.020925285294651985
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.399999618530273,-0.06975126266479492
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.4399995803833,0.009300075471401215
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.479999542236328,0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.520000457763672,0.016275016590952873
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.5600004196167,-0.08602673560380936
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.600000381469727,-0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.640000343322754,-0.009300075471401215
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.680000305175781,-0.039525896310806274
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.720000267028809,-0.09997662156820297
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.760000228881836,-0.027900688350200653
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.800000190734863,0.025575553998351097
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.84000015258789,-0.07207639515399933
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.880000114440918,0.0
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.920000076293945,-0.0069754039868712425
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,13.960000038146973,-0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.0,-0.01860015094280243
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.039999961853027,-0.0069754039868712425
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.079999923706055,0.07905133813619614
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.119999885559082,0.020925285294651985
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.15999984741211,-0.01860015094280243
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.199999809265137,-0.004650269169360399
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.239999771118164,-0.04650083929300308
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.279999732971191,0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.319999694824219,0.07207639515399933
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.359999656677246,-0.032550495117902756
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.399999618530273,-0.027900688350200653
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.4399995803833,0.08137647062540054
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.479999542236328,-0.04650083929300308
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.520000457763672,0.032550495117902756
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.5600004196167,0.0
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.600000381469727,0.020925285294651985
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.640000343322754,-0.051151107996702194
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.680000305175781,-0.058126050978899
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.720000267028809,0.05347577854990959
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.760000228881836,-0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.800000190734863,0.020925285294651985
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.84000015258789,-0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.880000114440918,-0.0023251345846801996
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.920000076293945,-0.06742612272500992
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,14.960000038146973,-0.04650083929300308
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.0,-0.009300075471401215
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.039999961853027,-0.004650269169360399
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.079999923706055,0.07207639515399933
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.119999885559082,-0.004650269169360399
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.15999984741211,0.04882597550749779
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.199999809265137,-0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.239999771118164,-0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.279999732971191,0.06742612272500992
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.319999694824219,0.055800918489694595
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.359999656677246,0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.399999618530273,0.01860015094280243
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.4399995803833,-0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.479999542236328,-0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.520000457763672,0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.5600004196167,0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.600000381469727,0.058126050978899
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.640000343322754,-0.03720076382160187
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.680000305175781,0.04185057058930397
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.720000267028809,-0.051151107996702194
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.760000228881836,0.05347577854990959
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.800000190734863,-0.01162520982325077
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.84000015258789,0.025575553998351097
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.880000114440918,-0.0069754039868712425
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.920000076293945,-0.0069754039868712425
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,15.960000038146973,0.01162520982325077
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.0,-0.0069754039868712425
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.040000915527344,0.0023251345846801996
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.079999923706055,0.055800918489694595
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.1200008392334,-0.0023251345846801996
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.15999984741211,0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.200000762939453,-0.032550495117902756
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.239999771118164,-0.04185057058930397
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.280000686645508,0.004649805836379528
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.31999969482422,0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.360000610351562,-0.0069754039868712425
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.399999618530273,0.06742612272500992
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.440000534057617,-0.025575553998351097
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.479999542236328,0.058126050978899
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.520000457763672,0.09300167858600616
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.559999465942383,0.03720076382160187
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.600000381469727,0.051150646060705185
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.639999389648438,-0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.68000030517578,0.0302253607660532
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.719999313354492,-0.01162520982325077
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.760000228881836,0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.799999237060547,0.032550495117902756
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.84000015258789,0.0
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.8799991607666,0.03487563133239746
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.920000076293945,-0.027900688350200653
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,16.959999084472656,0.009300075471401215
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,17.0,0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,17.040000915527344,-0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,17.079999923706055,-0.06045117974281311
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,17.1200008392334,0.013950344175100327
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,17.15999984741211,0.006974940188229084
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,17.200000762939453,-0.04882597550749779
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,17.239999771118164,0.004649805836379528
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,17.280000686645508,-0.07672619819641113
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,17.31999969482422,-0.02325041964650154
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,17.360000610351562,-0.1092771589756012
galaxy,P10,P10,tsst-prep,stress,1,1711417709382,1711417729382,deployable,ACC y,acc_y,17.399999618530273,0.013950344175100327
