subject_id,subject_index,protocol_version,stage,label,stress_score,split,segment_start_s,segment_end_s,window_start_s,window_duration_s,stride_s,bvp_path,acc_path
S15,14,V1,stroop,1,5.0,train,388.0,739.0,190.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,200.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,210.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,220.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,230.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,240.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,250.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,260.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,270.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,280.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,290.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,300.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,310.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,stroop,1,5.0,train,388.0,739.0,320.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,0.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,10.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,20.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,30.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,40.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,50.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,60.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,70.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,80.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,90.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,100.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,110.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,120.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,130.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,140.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,150.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,160.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,170.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,180.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,190.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,200.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,210.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,220.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,230.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,240.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,250.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,260.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,270.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,tmct,1,5.0,train,901.0,1211.0,280.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,real_opinion,1,4.0,train,1243.0,1274.0,0.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,opposite_opinion,1,4.0,train,1305.0,1336.0,0.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S15,14,V1,subtract,1,5.0,train,1370.0,1401.0,0.0,30.0,10.0,Wearable_Dataset\STRESS\S15\BVP.csv,Wearable_Dataset\STRESS\S15\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,0.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,10.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,20.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,30.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,40.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,50.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,60.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,70.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,80.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,90.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,100.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,110.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,120.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,130.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,140.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,150.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,baseline,0,3.0,train,0.0,193.0,160.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,0.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,10.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,20.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,30.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,40.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,50.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,60.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,70.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,80.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,90.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,100.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,110.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,120.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,130.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,140.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,150.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,160.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,170.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,180.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,190.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,stroop,1,4.0,train,397.0,629.0,200.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,0.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,10.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,20.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,30.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,40.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,50.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,60.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,70.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,80.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,90.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,100.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,110.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,120.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,130.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,140.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,150.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,160.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,170.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,180.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,190.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,200.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,210.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,220.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,230.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,240.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,250.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,260.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,270.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,280.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,290.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,300.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,tmct,1,5.0,train,781.0,1127.0,310.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,real_opinion,1,2.0,train,1158.0,1193.0,0.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S16,15,V1,subtract,1,2.0,train,1279.0,1311.0,0.0,30.0,10.0,Wearable_Dataset\STRESS\S16\BVP.csv,Wearable_Dataset\STRESS\S16\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,0.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,10.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,20.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,30.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,40.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,50.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,60.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,70.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,80.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,90.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,100.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,110.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,120.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,130.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,baseline,0,1.0,train,0.0,174.0,140.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,0.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,10.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,20.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,30.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,40.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,50.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,60.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,70.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,80.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,90.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,100.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,110.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,120.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,130.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,140.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,150.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,160.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,170.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,180.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
S17,16,V1,stroop,1,1.0,train,368.0,646.0,190.0,30.0,10.0,Wearable_Dataset\STRESS\S17\BVP.csv,Wearable_Dataset\STRESS\S17\ACC.csv
