dataset,fold_subject,subject_id,session,group_name,label,window_start_ms,window_end_ms,panel,signal,key,time_s,value
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.5,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.53125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.5625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.59375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.65625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.6875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.71875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.75,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.78125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.8125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.84375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.90625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.9375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,1.96875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.0,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.03125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.0625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.09375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.15625,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.1875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.21875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.25,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.28125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.3125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.34375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.40625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.4375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.46875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.5,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.53125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.5625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.59375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.625,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.65625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.6875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.71875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.75,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.78125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.8125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.84375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.90625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.9375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,2.96875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.0,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.03125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.0625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.09375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.15625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.1875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.21875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.25,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.28125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.3125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.34375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.40625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.4375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.46875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.5,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.53125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.5625,-0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.59375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.65625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.6875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.71875,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.75,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.78125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.8125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.84375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.90625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.9375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,3.96875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.0,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.03125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.0625,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.09375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.15625,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.1875,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.21875,-0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.25,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.28125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.3125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.34375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.40625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.4375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.46875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.5,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.53125,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.5625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.59375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.625,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.65625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.6875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.71875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.75,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.78125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.8125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.84375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.90625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.9375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,4.96875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.0,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.03125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.0625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.09375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.15625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.1875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.21875,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.25,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.28125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.3125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.34375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.40625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.4375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.46875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.5,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.53125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.5625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.59375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.65625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.6875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.71875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.75,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.78125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.8125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.84375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.90625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.9375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,5.96875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.0,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.03125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.0625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.09375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.15625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.1875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.21875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.25,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.28125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.3125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.34375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.40625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.4375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.46875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.5,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.53125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.5625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.59375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.625,-0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.65625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.6875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.71875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.75,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.78125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.8125,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.84375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.90625,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.9375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,6.96875,-0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.0,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.03125,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.0625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.09375,0.6666666865348816
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.125,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.15625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.1875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.21875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.25,-0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.28125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.3125,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.34375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.40625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.4375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.46875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.5,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.53125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.5625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.59375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.625,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.65625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.6875,-0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.71875,-0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.75,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.78125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.8125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.84375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.90625,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.9375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,7.96875,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.0,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.03125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.0625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.09375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.15625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.1875,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.21875,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.25,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.28125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.3125,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.34375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.40625,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.4375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.46875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.5,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.53125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.5625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.59375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.65625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.6875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.71875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.75,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.78125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.8125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.84375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.875,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.90625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.9375,0.6666666865348816
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,8.96875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.0,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.03125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.0625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.09375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.15625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.1875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.21875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.25,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.28125,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.3125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.34375,-0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.40625,0.6666666865348816
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.4375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.46875,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.5,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.53125,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.5625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.59375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.625,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.65625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.6875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.71875,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.75,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.78125,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.8125,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.84375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.875,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.90625,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.9375,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,9.96875,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,10.0,0.0
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,10.03125,-0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,10.0625,0.6666666865348816
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,10.09375,0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,10.125,-0.3333333432674408
wesad,S2,S2,stress,stress,1,2573546,2593546,deployable,ACC x,acc_x,10.15625,0.3333333432674408
